111	938.89	2988.56
112	915.8	2725.66
113	900.61	2453.61
114	893.09	2183.01
115	894.03	1913.56
116	902.35	1650.68
117	915.49	1412.58
118	933.13	1188.44
119	953.12	995.16
121	1361.32	3130.25
122	1340.99	2808.06
123	1325.53	2470.54
124	1316.61	2125.1
125	1311.93	1792.07
126	1314.29	1470.04
128	1328.11	955.1
129	1338.02	749.54
131	2114.08	3328.55
132	2124.44	2989.57
133	2127.45	2592.58
134	2120.43	2145.6
135	2103.52	1811.17
136	2080.45	1488.52
137	2056.19	1202.19
138	2020.04	881.51
139	1985.08	623.16
130	1958.03	447.07
141	3047.62	3465.66
142	3117.09	3086.6
143	3162.04	2617.63
144	3158.07	2100.19
145	3123.02	1711.61
146	3059.55	1344.03
147	2981.62	1033.89
148	2870.06	692.15
149	2770.54	451.45
140	2669.05	244.53
210	1706.64	3064.45
211	1697.73	2768.06
212	1689.1	2452.11
213	1680.55	2146.63
214	1672.6	1834.49
215	1662.57	1533.02
216	1656.5	1274.4
217	1652.58	1044.33
218	1645.7	829.67
220	2785.48	3267.92
221	2826.06	2909.02
222	2844.43	2489.09
223	2835.52	2055.6
224	2795.45	1626.59
225	2735.68	1244.21
226	2665.93	936.15
227	2589.05	667.42
228	2529.72	496
311	1455.1	2662.93
312	1446.76	2434.5
313	1440.57	2211.54
314	1435.93	1973.17
315	1432.59	1762.13
316	1431.16	1555.14
317	1431.16	1339.62
318	1430.49	1161.55
320	1848.49	2944.48
321	1845.03	2704.03
322	1839.91	2446.73
323	1833.4	2196.51
324	1824.95	1918.57
325	1814.78	1679.76
326	1804.51	1447.54
327	1793.02	1213.1
328	1781.03	1020.58
330	2395.43	2998.51
331	2404.59	2754.46
332	2406.55	2477.5
333	2400.56	2195.57
334	2391.04	1965.54
335	2372.77	1739.27
336	2355.11	1529.7
338	2295.5	1063.04
339	2262.16	866.21
341	3021.03	2777.01
342	3034.24	2470.52
343	3028.55	2150.62
344	3011.64	1897.97
345	2986.01	1669.8
346	2951.54	1449.5
347	2897.97	1181.03
348	2837.7	949.9
349	2777.67	753.97
421	2087.27	2583.78
422	2080.59	2274.57
423	2065.14	1966.1
425	2033.54	1390.53
431	2364.48	2600.47
432	2362.47	2269.34
433	2353.04	1937.52
434	2328.51	1622.54
435	2301.58	1333.55
441	2724.47	2606.36
442	2702.58	2259.59
443	2697.54	1910.64
445	2608.22	1278.8
455	2929.82	1236.3
461	3367.43	2615.42
462	3369.26	2243.31
463	3350.78	1874.93
464	3298.1	1525.49
465	3227.68	1209.76
